date,district_code,district,division,imd_actual_mm,gfs_rain_mm,gfs_point_count,gfs_point_coverage,gfs_coverage_status,ifs_hres_rain_mm,ifs_hres_point_count,ifs_hres_point_coverage,ifs_hres_coverage_status,aifs_rain_mm,aifs_point_count,aifs_point_coverage,aifs_coverage_status,synop_station_id,synop_station_distance_km,synop_cutoff_utc,synop_observation_time_utc,synop_age_hours,synop_temporal_status,synop_spatial_status,synop_air_temperature_c,synop_dew_point_temperature_c,synop_station_pressure_hpa,synop_mslp_hpa,synop_wind_direction_deg,synop_wind_speed_ms,synop_horizontal_visibility_km,synop_total_cloud_amount_oktas,synop_cloud_base_height_m,synop_present_weather_code,synop_past_weather_code,synop_past_weather_2_code,synop_pressure_tendency_characteristic_code,synop_pressure_tendency_change_hpa,synop_precipitation_amount_mm,synop_precipitation_period_hours,sample_point_count,spatial_coverage_status,common_coverage_status
2025-12-29,498,Vijayapura,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,273.3420,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.2000,13.8000,953.9000,1015.9000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-29,499,Dharwad,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,376.0890,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,500,Gadag,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,352.3080,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,501,Kalaburagi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,166.2100,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.2000,13.8000,953.9000,1015.9000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-29,502,Haveri,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,308.3300,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,503,Koppal,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,317.3740,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.2000,13.8000,953.9000,1015.9000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-29,504,Raichur,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,224.9320,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.2000,13.8000,953.9000,1015.9000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-29,505,Bengaluru Rural,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,24.4460,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,506,Bengaluru Urban,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,3.7400,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,508,Chamarajanagar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,133.0630,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,509,Chikkamagaluru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,211.6520,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,510,Chitradurga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,182.2320,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,511,Davangere,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,231.6890,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,512,Hassan,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,163.4850,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,513,Kodagu,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,206.2610,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,514,Kolar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,70.7420,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,515,Mandya,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,93.6480,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,516,Mysuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,137.7020,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,517,Shivamogga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,287.3880,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-29,518,Tumakuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,93.0160,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,639,Chikkaballapura,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,72.3870,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,640,Ramanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,37.6660,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,pass,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,pass
2025-12-29,719,Vijayanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,258.8290,2025-12-28T18:30:00+00:00,2025-12-28T18:00:00+00:00,0.5000,pass,fail_station_too_distant,19.0000,16.1000,911.5000,,90.0000,1.5430,4.0000,2.0000,300.0000,5.0000,1.0000,1.0000,,,,,5,pass,fail
2025-12-30,492,Dakshina Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,250.5370,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,493,Udupi,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,295.0860,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,494,Uttara Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,378.4480,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,495,Bagalkote,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,335.0590,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,496,Belagavi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43003.0000,384.7580,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.4000,17.9000,,1014.6000,0.0000,0.0000,2.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,497,Bidar,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,144.4670,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,pass
2025-12-30,498,Vijayapura,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,273.3420,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,499,Dharwad,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,376.0890,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,500,Gadag,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,352.3080,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,501,Kalaburagi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,166.2100,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,502,Haveri,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,308.3300,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,503,Koppal,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,317.3740,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,504,Raichur,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,224.9320,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,505,Bengaluru Rural,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,24.4460,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,506,Bengaluru Urban,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,3.7400,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,508,Chamarajanagar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,133.0630,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,509,Chikkamagaluru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,211.6520,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,510,Chitradurga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,182.2320,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,511,Davangere,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,231.6890,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,512,Hassan,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,163.4850,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,513,Kodagu,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,206.2610,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,514,Kolar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,70.7420,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,515,Mandya,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,93.6480,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,516,Mysuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,137.7020,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,517,Shivamogga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,287.3880,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-30,518,Tumakuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,93.0160,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,639,Chikkaballapura,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,72.3870,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,640,Ramanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,37.6660,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,pass,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,pass
2025-12-30,641,Yadgir,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,185.5420,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,17.4000,13.3000,954.0000,1016.0000,,0.5140,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-30,719,Vijayanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,258.8290,2025-12-29T18:30:00+00:00,2025-12-29T18:00:00+00:00,0.5000,pass,fail_station_too_distant,20.4000,17.6000,912.0000,,90.0000,1.5430,4.0000,4.0000,300.0000,10.0000,2.0000,2.0000,,,,,5,pass,fail
2025-12-31,492,Dakshina Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,0.0600,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,250.5370,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.0000,17.9000,910.9000,,140.0000,1.0290,4.0000,3.0000,300.0000,,,,,,,,5,pass,fail
2025-12-31,493,Udupi,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,0.0200,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,295.0860,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.0000,17.9000,910.9000,,140.0000,1.0290,4.0000,3.0000,300.0000,,,,,,,,5,pass,fail
2025-12-31,494,Uttara Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,378.4480,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.0000,17.9000,910.9000,,140.0000,1.0290,4.0000,3.0000,300.0000,,,,,,,,5,pass,fail
2025-12-31,495,Bagalkote,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,335.0590,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,18.0000,13.2000,952.4000,1014.3000,0.0000,0.0000,4.0000,1.0000,2500.0000,5.0000,1.0000,0.0000,,,,,5,pass,fail
2025-12-31,496,Belagavi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43003.0000,384.7580,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.4000,20.2000,,1013.4000,0.0000,0.0000,2.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,pass,fail
2025-12-31,497,Bidar,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,144.4670,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,pass,18.0000,13.2000,952.4000,1014.3000,0.0000,0.0000,4.0000,1.0000,2500.0000,5.0000,1.0000,0.0000,,,,,5,pass,pass
2025-12-31,498,Vijayapura,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,273.3420,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,18.0000,13.2000,952.4000,1014.3000,0.0000,0.0000,4.0000,1.0000,2500.0000,5.0000,1.0000,0.0000,,,,,5,pass,fail
2025-12-31,499,Dharwad,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,376.0890,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.0000,17.9000,910.9000,,140.0000,1.0290,4.0000,3.0000,300.0000,,,,,,,,5,pass,fail
2025-12-31,500,Gadag,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,352.3080,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.0000,17.9000,910.9000,,140.0000,1.0290,4.0000,3.0000,300.0000,,,,,,,,5,pass,fail
2025-12-31,501,Kalaburagi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,166.2100,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,18.0000,13.2000,952.4000,1014.3000,0.0000,0.0000,4.0000,1.0000,2500.0000,5.0000,1.0000,0.0000,,,,,5,pass,fail
2025-12-31,502,Haveri,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43295.0000,308.3300,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,21.0000,17.9000,910.9000,,140.0000,1.0290,4.0000,3.0000,300.0000,,,,,,,,5,pass,fail
2025-12-31,503,Koppal,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,317.3740,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,18.0000,13.2000,952.4000,1014.3000,0.0000,0.0000,4.0000,1.0000,2500.0000,5.0000,1.0000,0.0000,,,,,5,pass,fail
2025-12-31,504,Raichur,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,0.0000,5,1.0000,pass,43128.0000,224.9320,2025-12-30T18:30:00+00:00,2025-12-30T18:00:00+00:00,0.5000,pass,fail_station_too_distant,18.0000,13.2000,952.4000,1014.3000,0.0000,0.0000,4.0000,1.0000,2500.0000,5.0000,1.0000,0.0000,,,,,5,pass,fail
